IdStart	IdEnd	Length
2090	531	723.4371563
2091	2084	800.2660027
2092	2090	152.6973031
2093	2092	276.4149562
2094	1689	12.03288697
2094	1988	32.28822662
2094	2094	20.0575877
2095	216	20.39334543
2095	2095	5.401086822
2096	789	16.87232385
2096	1296	7.754642272
2097	2098	35.66743833
2097	2303	13.70608756
2098	2097	35.56251848
2098	2111	24.94873702
2099	1252	45.04529125
2101	2099	21.21827906
2102	1540	25.78858742
2103	1145	32.7950326
2103	1353	132.1404985
2104	1726	27.08934803
2104	2074	39.81419501
2105	1871	1.615188753
2106	411	3.679759487
2107	2499	4.872965006
2108	1692	1.630409893
2109	468	71.03513799
2110	2088	64.24740447
2111	2095	16.73974872
2111	2098	25.02364796
2112	2301	7.545509909
2113	815	3.777505759
2114	2056	18.93563592
2115	1679	62.01359424
2116	283	2.224929888
2117	877	17.08830688
2118	2119	17.59248956
2119	1569	3.363193397
2120	1463	11.41773679
2121	1802	34.62746093
2122	398	30.09201173
2123	1913	12.321922
2124	1902	51.16536923
2125	1751	91.69124274
2126	1610	20.94139884
2127	481	954.3253477
2127	2127	1784.799614
2128	2128	47.26385549
2128	2129	407.554175
2129	1125	4048.13046
2129	2129	514.2791718
2130	2130	406.8058985
2130	2137	935.2943691
2131	474	1380.653701
2131	1225	419.8066005
2131	2131	410.4725246
2132	506	2177.414023
2132	1127	71.34319639
2132	1225	346.3959274
2132	2132	1140.253405
2133	480	211.7270073
2133	2133	1398.640399
2134	482	2.494967124
2135	492	46.06942612
2135	2135	1928.905565
2136	1225	4086.811352
2136	2130	2411.63154
2136	2136	1139.508795
2137	2131	226.4238822
2137	2132	1258.499558
2137	2137	618.8203814
2139	2135	1943.835607
2139	2139	1297.156048
2140	203	4.035833169
2141	2531	16.44277729
2142	1702	18.31746937
2143	1181	404.9622661
2143	1182	526.4459374
2143	1362	12843.9833
2143	2143	44.6110718
2144	381	2.019971225
2145	1523	5.471030687
2146	2352	126.5076107
2147	2348	30.3199029
2148	2140	10.97711193
2149	503	241.1396239
2149	1143	3450.537547
2150	770	90.72628095
2151	2346	11.84898183
2152	2247	7.796563847
2153	438	5.758410045
2153	1100	0.285561589
2153	2153	0.283589004
2154	817	1.169034427
2155	1482	2.618559928
2156	750	12.96345202
2157	2153	31.27282224
2158	831	6.166950821
2159	1753	9.776046628
2160	1978	52.10558511
2161	1759	89.75901335
2162	446	56.13490537
2163	1477	12.28039401
2164	1058	0.970087725
2165	1052	384.4236348
2165	2194	227.9684402
2166	995	65.34180635
2167	2493	1.687419536
2168	634	17.94271565
2169	1850	37.15507093
2170	1095	11.06686261
2171	2395	7.41939748
2172	758	13.97442184
2173	1986	4.984448167
2174	2194	207.820064
2175	1997	46.93052257
2176	1601	35.44090741
2177	121	24.1931891
2178	2066	40.94835926
2179	125	43.20991251
2180	146	40.83183391
2181	1726	62.86169537
2181	2104	35.77234734
2182	1266	19.66189488
2183	2142	33.44399859
2184	1883	10.39748633
2185	1055	832.4910042
2186	1047	30.88163235
2186	1667	50.11845285
2186	1836	67.44808676
2187	511	69.22964888
2188	529	9.61942045
2188	1843	103.8431129
2189	2132	1422.68942
2190	912	10.40166834
2191	1317	156.5171553
2191	1675	44.75806143
2191	2191	156.3931002
2192	352	179.8626437
2192	1258	51.30208661
2192	1637	473.3052932
2192	1652	151.3839876
2192	2192	109.2893099
2193	735	76.58969859
2194	1052	156.4551946
2194	1803	163.2231034
2194	2194	85.82921165
2195	1650	201.9619387
2195	1673	187.7567125
2197	2357	13.22452195
2198	927	11.44659359
2199	500	1505.167137
2199	534	2150.221962
2199	2199	184.680687
2200	192	35.86732421
2201	1208	63.06296876
2201	2201	9.019182443
2202	562	13.71663756
2203	2034	10.70692315
2203	2203	0.726817917
2204	779	93.09925057
2205	1082	2.110996561
2207	51	10.91408151
2208	2432	15.9405712
2209	798	0.427922695
2210	2495	0.792424561
2211	2421	12.20642678
2212	642	17.52283325
2213	802	0.972128306
2214	787	46.91442721
2215	1042	105.2856769
2216	1543	6.409547832
2217	1922	7.384421878
2218	567	54.91005352
2219	652	38.84406756
2220	991	11.1617391
2221	1239	0.049663827
2222	1359	10.46319356
2223	1335	7.514765334
2224	96	148.8359185
2224	2224	15.50579908
2225	2226	21.54488159
2226	1624	21.18839978
2226	2226	8.563565669
2227	2240	82.77684373
2228	1342	94.80932517
2229	2228	10.43707871
2230	1758	14.11237559
2231	318	102.3385915
2232	2218	195.3424924
2232	2232	92.81954104
2233	335	10.6164931
2234	179	41.95179455
2235	563	31.19291445
2236	330	1463.886053
2236	2236	80.81925915
2236	2267	79.67161429
2236	2268	75.79772017
2237	2271	49.80930826
2238	251	0.359960043
2239	1932	736.1949642
2239	2239	474.5534565
2239	2549	785.5876995
2240	174	2.666185295
2241	2243	42.9427659
2242	1734	3.209225579
2243	1363	118.4344665
2244	556	24.33408565
2244	2244	2204.034925
2245	1269	2.137593008
2245	2544	14.26577446
2246	452	15.22939503
2247	1952	3.193214061
2248	1612	85.58055681
2250	239	1931.658319
2251	2315	3.714057406
2252	434	21.52000576
2252	2252	91.42255203
2253	551	3.10009787
2254	1908	1055.060131
2255	1599	0.423092161
2256	1926	2.625991569
2257	431	973.1383755
2257	2091	1591.708813
2257	2257	341.7114461
2258	560	5.317574478
2259	15	4.220722695
2260	697	12.82127729
2261	61	11.72046587
2262	948	8.506002626
2264	2255	1.963457243
2265	286	1.741129254
2267	534	1075.936769
2267	2236	213.6479277
2267	2267	51.32978241
2268	2269	9.413554221
2269	534	1135.350235
2269	2051	485.3542317
2269	2269	154.5277468
2270	175	7.664506976
2271	519	51.08387505
2271	2271	8.421428531
2272	1151	9.718368507
2273	1337	21.76485573
2274	1680	16.56187716
2275	1823	245.320327
2276	1002	21.88552868
2277	896	26.05273234
2278	1172	64.91893514
2279	358	34.64035896
2280	1390	145.0702767
2281	1824	1.120381498
2282	2275	142.1422095
2283	2282	109.3602173
2284	1678	71.82605727
2284	2283	178.620788
2285	149	79.60121013
2286	1029	237.6308718
2287	2093	612.3689492
2288	1627	31.03590736
2289	49	57.48715901
2290	921	23.71027622
2291	361	32.31535351
2292	2291	9.467604784
2293	933	56.41107298
2294	936	90.43783816
2294	2294	0.071060851
2295	2293	20.65104447
2296	2296	4.033467404
2296	2297	5.8508133
2297	2562	17.8524127
2298	2197	3.42298317
2299	1510	0.995578288
2300	1506	12.07693391
2301	788	7.537784504
2301	2302	34.38956165
2302	2096	17.20938173
2302	2302	3.382959568
2303	2096	7.744351219
2303	2303	6.819309778
2305	552	50.79345746
2306	2305	17.05056529
2307	555	4.813345537
2307	2307	629.645021
2308	467	1002.759097
2308	2244	4937.18977
2308	2308	841.4741963
2308	2309	60.84446606
2309	180	67.16916358
2309	2308	60.84446606
2310	569	32.51273493
2311	637	273.3453248
2312	463	130.3504757
2312	2312	26.67003552
2313	2258	194.6686257
2314	557	703.5877327
2314	2314	521.2519592
2314	2512	703.6574471
2315	548	30.83086301
2316	304	25.3485186
2317	2430	77.8665473
2318	1736	1.343216953
2319	919	294.3249266
2320	654	12.77513844
2321	610	3556.883474
2321	1305	736.6234279
2322	1230	58.25794879
2323	2151	27.60057307
2324	2182	1.236395537
2325	1918	5.781833623
2326	2254	90.62074834
2327	1458	88.20138476
2327	2327	17.29733989
2328	2333	1.869662977
2331	18	42.77429274
2331	67	6.193109149
2332	1305	25.58257348
2333	2392	12.6776748
2334	2041	74.16231786
2335	2328	65.84829438
2336	1168	57.2767574
2337	899	34.09723777
2338	1873	15.31426818
2339	2307	2024.156433
2340	2517	17.29794162
2341	1263	27.98208492
2341	2341	13.2005632
2342	2210	39.11933924
2343	1307	3.812315242
2344	687	29.31834293
2345	2344	49.84223686
2346	1351	7.358486644
2347	2525	0.18127362
2348	1131	3.9728502
2349	1014	49.90820175
2350	2178	40.26008748
2351	392	75.51702482
2352	204	23.52724721
2354	2200	32.2399974
2355	746	6.209132549
2355	790	4.180414407
2356	46	3.57398574
2357	2299	7.108936789
2358	2019	9.900267963
2360	666	47.90775137
2361	1828	119.2872083
2362	2393	429.9863704
2363	64	48.36673915
2363	631	86.42952559
2363	2363	88.98464534
2364	582	519.3113753
2364	586	569.5014372
2364	2364	151.6187856
2365	699	8.32802146
2366	2368	0.25897967
2367	2366	0.251168581
2368	1942	5.509587002
2369	1916	21.51626471
2371	1210	51.24199492
2371	1300	697.307891
2371	1314	1350.7632
2372	676	2.805770349
2373	1076	7.242417093
2374	420	3.274633578
2375	1975	39.61971141
2376	118	0.883484927
2377	791	12.02496512
2377	2378	6.981174507
2378	1269	22.77732649
2378	2377	6.981174507
2379	793	10.33612862
2379	1531	10.34453078
2380	2408	13.93657925
2381	1188	176.470918
2382	2241	142.1077916
2383	2201	129.3866245
2383	2383	53.06887233
2384	1315	10.43742879
2384	2384	27.05085379
2385	1339	2908.066899
2385	2385	2370.731379
2388	566	135.526309
2389	1865	1.872073982
2389	2483	2.42927873
2390	280	68.05297001
2391	2486	16.05135835
2392	1459	36.99790861
2393	2396	12.7163981
2395	1086	22.33026325
2396	1323	503.9055758
2396	2396	27.2838959
2397	1258	99.72122572
2397	1638	12.17015791
2397	2397	130.986956
2398	2418	14.78367982
2399	1077	0.335064172
2400	682	1.899418577
2401	2428	2.763322148
2402	1209	24.71275662
2403	796	6.824349469
2403	1521	2.883685249
2404	1089	4.441402417
2405	1274	10.23808649
2406	1932	298.9489978
2407	1757	10.83375975
2408	1162	13.68885196
2410	761	21.97524515
2411	1554	48.66842185
2412	1199	6.780909619
2413	2546	2.95262413
2414	2416	0.176241626
2415	2414	16.00739733
2416	1819	72.9236587
2416	2429	2.721598442
2417	2471	17.89189366
2418	1041	0.587821466
2419	2494	3.357055146
2420	1231	4.097048827
2421	2404	0.350531999
2422	2426	12.49086524
2423	1457	18.19873137
2424	1401	32.57251832
2424	1552	66.63463581
2424	1961	143.6045889
2424	2424	19.01137423
2424	2542	85.9284765
2425	795	5.459135644
2425	1268	5.621354597
2425	2425	4.314465136
2426	1940	8.959496282
2427	2036	2.495457228
2428	1325	54.17831144
2429	1138	3.899155924
2430	1169	84.76294451
2431	1211	29.34079448
2432	194	5.922781283
2433	1040	68.30683188
2434	238	9.914705467
2435	32	5.997973793
2436	1336	0.994840877
2437	1236	1.2543257
2438	400	0.61969589
2439	1084	3.660174764
2440	2400	0.631287849
2441	2445	25.67396287
2442	677	7.092358964
2443	2462	1.110522775
2444	773	4.97992547
2445	2446	9.860539118
2446	2380	14.25208852
2447	579	4.994583846
2448	1286	0.999129217
2449	1358	3.695374789
2450	2451	2.098174638
2451	2452	1.458645107
2452	1173	9.864849041
2453	1175	0.02380231
2459	658	3.764170755
2460	665	35.9800502
2462	2453	0.539802951
2463	578	6.684590474
2464	2465	8.688571924
2465	2463	6.679622643
2469	2342	2.962291207
2470	2469	6.342795528
2471	2415	34.81092711
2472	2464	25.73908701
2473	2472	6.288693924
2477	2473	3.288246992
2478	1197	5.239394008
2481	1526	4.548890052
2481	2482	0.908507197
2482	2481	0.908507198
2482	2533	5.381989891
2483	1366	1.312165301
2483	2389	2.42927873
2485	841	5.523369232
2486	963	3.064912882
2487	842	82.6207202
2488	1494	23.25847473
2489	1727	116.4602436
2489	2489	17.94768049
2489	2519	32.66089819
2490	575	4.968598005
2491	1142	8.175745628
2492	2497	2.270795278
2493	210	20.50066599
2494	693	0.642079224
2495	684	0.736238663
2496	962	12.40383076
2497	1033	5.836388527
2498	2504	32.76385564
2499	2515	2.05000128
2500	660	10.08764437
2501	956	1.174025877
2502	959	35.47363974
2504	1357	2.489528025
2504	2504	8.439106591
2505	1015	25.52737843
2506	2505	11.86028902
2507	2506	10.5269046
2508	934	60.73730284
2508	1081	64.69908155
2508	2508	17.37439407
2509	2043	551.4173369
2510	524	2.573273711
2511	1176	0.367404436
2512	2512	470.8330129
2512	2541	809.1544039
2513	829	7.669260656
2514	1145	5.111800425
2515	2498	7.126973341
2516	1238	89.26306066
2517	93	21.98585823
2518	1860	27.05700136
2519	2485	71.85128637
2520	382	69.78807407
2521	1657	334.5404551
2522	476	30.99434613
2523	2524	0.072318803
2524	2401	11.88811082
2525	1093	4.789353227
2526	1844	126.1020561
2528	1830	11.47484255
2529	1339	13.88770595
2530	1294	18.33946421
2531	122	7.517224052
2532	966	6.819278886
2533	1366	2.131041166
2533	2482	5.381989891
2534	2536	39.91888603
2535	220	252.4989984
2535	545	638.4842242
2535	2535	191.241222
2535	2559	102.8048984
2536	2411	22.23747255
2537	756	0.01959367
2538	670	8.622322068
2539	7	17.92319642
2540	1555	4.646652783
2541	220	342.0116377
2541	2541	291.1435768
2542	1961	57.67611238
2542	2542	22.69243506
2543	1963	16.83576612
2544	1516	4.850819464
2544	2245	14.26577446
2545	2127	3882.798744
2546	2537	5.65348056
2547	2548	38.58262194
2548	1118	2974.662164
2549	281	423.3040603
2549	2239	761.3930776
2549	2549	1481.563999
2550	2520	12.00260834
2551	1133	494.4946128
2551	1198	902.268814
2551	2551	363.4805375
2552	1731	22.3001658
2553	2554	0.898265762
2554	2556	0.271252681
2555	2553	0.325418514
2556	1733	116.5246809
2557	640	33.7657442
2558	1654	432.0683993
2558	1656	846.906761
2558	2559	2.444721793
2559	2535	102.8754889
2559	2558	2.444890972
2560	1143	3065.841334
2560	2560	520.2909017
2561	1361	1220.70953
2561	2561	889.8891215
2562	2059	10.32739665
